id,timestamp,production_kw,grid_kw,consumption_kw,production_lifetime_kwh,grid_imported_lifetime_kwh,grid_exported_lifetime_kwh
26179,1774600251,0.0,0.0869,0.0869,33348.9432,36916.4951,24127.4254
26180,1774600265,0.0,0.0846,0.0846,33348.9432,36916.4951,24127.4254
26181,1774600280,0.0,0.0845,0.0845,33348.9432,36916.4951,24127.4254
26182,1774600295,0.0,0.0875,0.0875,33348.9432,36916.4951,24127.4254
26183,1774600309,0.0059,0.0903,0.09620000000000001,33348.9432,36916.4951,24127.4254
26184,1774600324,0.008,0.0913,0.0993,33348.9432,36916.4951,24127.4254
26185,1774600338,0.0,0.0829,0.0829,33348.9432,36916.4951,24127.4254
26186,1774600353,0.0,0.0916,0.0916,33348.9432,36916.4951,24127.4254
26187,1774600368,0.0,0.0874,0.0874,33348.9432,36916.4951,24127.4254
26188,1774600383,0.0,0.086,0.086,33348.9432,36916.4951,24127.4254
26189,1774600397,0.0,0.0872,0.0872,33348.9432,36916.4951,24127.4254
26190,1774600412,0.0,0.0868,0.0868,33348.9432,36916.4951,24127.4254
26191,1774600426,0.0,0.0882,0.0882,33348.9432,36916.4951,24127.4254
26192,1774600441,0.0,0.0856,0.0856,33348.9432,36916.4951,24127.4254
26193,1774600456,0.0,0.0857,0.0857,33348.9432,36916.4951,24127.4254
26194,1774600470,0.0,0.0934,0.0934,33348.9432,36916.4951,24127.4254
26195,1774600485,0.0,0.086,0.086,33348.9432,36916.4951,24127.4254
26196,1774600499,0.0,0.0917,0.0917,33348.9432,36916.4951,24127.4254
26197,1774600514,0.0058,0.0863,0.0921,33348.9432,36916.4951,24127.4254
26198,1774600529,0.0,0.093,0.093,33348.9432,36916.4951,24127.4254
26199,1774600543,0.0061,0.0864,0.0925,33348.9432,36916.4951,24127.4254
26200,1774600558,0.0056,0.0879,0.0935,33348.9432,36916.4951,24127.4254
26201,1774600573,0.0,0.0861,0.0861,33348.9432,36916.4951,24127.4254
26202,1774600587,0.0047,0.0866,0.09129999999999999,33348.9432,36916.4951,24127.4254
26203,1774600602,0.0049,0.0857,0.0906,33348.9432,36916.4951,24127.4254
26204,1774600616,0.0,0.0845,0.0845,33348.9432,36916.4951,24127.4254
26205,1774600631,0.0,0.176,0.176,33348.9432,36916.4951,24127.4254
26206,1774600645,0.0049,0.1613,0.1662,33348.9432,36916.4951,24127.4254
26207,1774600660,0.0,0.1606,0.1606,33348.9432,36916.4951,24127.4254
26208,1774600675,0.0,0.1703,0.1703,33348.9432,36916.4951,24127.4254
26209,1774600690,0.0,0.1598,0.1598,33348.9432,36916.4951,24127.4254
26210,1774600704,0.0,0.165,0.165,33348.9432,36916.4951,24127.4254
26211,1774600719,0.0,0.1612,0.1612,33348.9432,36916.4951,24127.4254
26212,1774600734,0.0,0.1536,0.1536,33348.9432,36916.4951,24127.4254
26213,1774600749,0.0,0.1567,0.1567,33348.9432,36916.4951,24127.4254
26214,1774600763,0.0,0.1536,0.1536,33348.9432,36916.4951,24127.4254
26215,1774600778,0.0059,0.1596,0.16549999999999998,33348.9432,36916.5048,24127.4254
26216,1774600792,0.0,0.1535,0.1535,33348.9432,36916.5048,24127.4254
26217,1774600807,0.0,0.1538,0.1538,33348.9432,36916.5048,24127.4254
26218,1774600821,0.007,0.1568,0.1638,33348.9432,36916.5048,24127.4254
26219,1774600836,0.0,0.1548,0.1548,33348.9432,36916.5048,24127.4254
26220,1774600850,0.0,0.1623,0.1623,33348.9432,36916.5048,24127.4254
26221,1774600865,0.0,0.1534,0.1534,33348.9432,36916.5144,24127.4254
26222,1774600880,0.0,0.1547,0.1547,33348.9432,36916.5144,24127.4254
26223,1774600894,0.0055,0.154,0.1595,33348.9432,36916.5144,24127.4254
26224,1774600909,0.0,0.1592,0.1592,33348.9432,36916.5144,24127.4254
26225,1774600923,0.0,0.1526,0.1526,33348.9432,36916.5144,24127.4254
26226,1774600938,0.0,0.0875,0.0875,33348.9432,36916.5144,24127.4254
26227,1774600952,0.0063,0.087,0.0933,33348.9432,36916.5144,24127.4254
26228,1774600967,0.0054,0.0898,0.0952,33348.9432,36916.5144,24127.4254
26229,1774600981,0.0,0.0879,0.0879,33348.9432,36916.5144,24127.4254
26230,1774600996,0.0,0.087,0.087,33348.9432,36916.5144,24127.4254
26231,1774601010,0.0,0.1061,0.1061,33348.9432,36916.5144,24127.4254
26232,1774601025,0.0,0.0868,0.0868,33348.9432,36916.5144,24127.4254
26233,1774601040,0.0,0.0998,0.0998,33348.9432,36916.5144,24127.4254
26234,1774601054,0.0,0.1626,0.1626,33348.9432,36916.5144,24127.4254
26235,1774601069,0.0,0.1614,0.1614,33348.9432,36916.5144,24127.4254
26236,1774601083,0.0,0.1489,0.1489,33348.9432,36916.5144,24127.4254
26237,1774601099,0.0,0.1414,0.1414,33348.9432,36916.5144,24127.4254
26238,1774601113,0.0,0.1335,0.1335,33348.9432,36916.5144,24127.4254
26239,1774601128,0.0,0.1373,0.1373,33348.9432,36916.5144,24127.4254
26240,1774601142,0.0,0.1342,0.1342,33348.9432,36916.5144,24127.4254
26241,1774601157,0.0,0.1313,0.1313,33348.9432,36916.5144,24127.4254
26242,1774601172,0.0,0.1376,0.1376,33348.9432,36916.5144,24127.4254
26243,1774601187,0.0,0.138,0.138,33348.9432,36916.5144,24127.4254
26244,1774601201,0.0,0.1355,0.1355,33348.9432,36916.524,24127.4254
26245,1774601215,0.0057,0.144,0.1497,33348.9432,36916.524,24127.4254
26246,1774601230,0.0,0.1319,0.1319,33348.9432,36916.524,24127.4254
26247,1774601244,0.0,0.1362,0.1362,33348.9432,36916.524,24127.4254
26248,1774601259,0.0054,0.1357,0.14109999999999998,33348.9432,36916.524,24127.4254
26249,1774601273,0.0,0.1398,0.1398,33348.9432,36916.524,24127.4254
26250,1774601288,0.0066,0.1436,0.1502,33348.9432,36916.524,24127.4254
26251,1774601303,0.0,0.1333,0.1333,33348.9432,36916.524,24127.4254
26252,1774601317,0.0,0.1382,0.1382,33348.9432,36916.524,24127.4254
26253,1774601332,0.0,0.1348,0.1348,33348.9432,36916.524,24127.4254
26254,1774601346,0.0049,0.1369,0.14179999999999998,33348.9432,36916.524,24127.4254
26255,1774601361,0.0,0.9052,0.9052,33348.9432,36916.524,24127.4254
26256,1774601375,0.0068,0.1354,0.1422,33348.9432,36916.524,24127.4254
26257,1774601390,0.0,0.1388,0.1388,33348.9432,36916.524,24127.4254
26258,1774601405,0.0071,0.1365,0.1436,33348.9432,36916.524,24127.4254
26259,1774601420,0.0,0.1355,0.1355,33348.9432,36916.524,24127.4254
26260,1774601435,0.0,0.1363,0.1363,33348.9432,36916.524,24127.4254
26261,1774601449,0.0,0.1366,0.1366,33348.9432,36916.524,24127.4254
26262,1774601464,0.0,0.1386,0.1386,33348.9432,36916.524,24127.4254
26263,1774601478,0.0,0.1369,0.1369,33348.9432,36916.524,24127.4254
26264,1774601493,0.0,0.132,0.132,33348.9432,36916.524,24127.4254
26265,1774601507,0.0,0.1327,0.1327,33348.9432,36916.5337,24127.4254
26266,1774601522,0.0048,0.1401,0.1449,33348.9432,36916.5337,24127.4254
26267,1774601536,0.0,0.1414,0.1414,33348.9432,36916.5337,24127.4254
26268,1774601551,0.0,0.1333,0.1333,33348.9432,36916.5337,24127.4254
26269,1774601566,0.0,0.1393,0.1393,33348.9432,36916.5337,24127.4254
26270,1774601580,0.0,0.136,0.136,33348.9432,36916.5337,24127.4254
26271,1774601595,0.0054,0.1396,0.145,33348.9432,36916.5337,24127.4254
26272,1774601610,0.0,0.1374,0.1374,33348.9432,36916.5337,24127.4254
26273,1774601624,0.0,0.1351,0.1351,33348.9432,36916.5337,24127.4254
26274,1774601639,0.0,0.1344,0.1344,33348.9432,36916.5337,24127.4254
26275,1774601653,0.0056,0.1364,0.142,33348.9432,36916.5337,24127.4254
26276,1774601668,0.0,0.1298,0.1298,33348.9432,36916.5337,24127.4254
26277,1774601683,0.0,0.1433,0.1433,33348.9432,36916.5337,24127.4254
26278,1774601697,0.0,0.1481,0.1481,33348.9432,36916.5337,24127.4254
26279,1774601712,0.0,0.1349,0.1349,33348.9432,36916.5337,24127.4254
26280,1774601726,0.0,0.1427,0.1427,33348.9432,36916.5337,24127.4254
26281,1774601741,0.0,0.2361,0.2361,33348.9432,36916.5337,24127.4254
26282,1774601755,0.0,0.2254,0.2254,33348.9432,36916.5337,24127.4254
26283,1774601770,0.0,0.1404,0.1404,33348.9432,36916.5337,24127.4254
26284,1774601784,0.0054,0.1544,0.1598,33348.9432,36916.5433,24127.4254
26285,1774601799,0.0,0.1444,0.1444,33348.9432,36916.5433,24127.4254
26286,1774601813,0.0,0.1492,0.1492,33348.9432,36916.5433,24127.4254
26287,1774601828,0.0,0.1402,0.1402,33348.9432,36916.5433,24127.4254
26288,1774601842,0.0054,0.144,0.14939999999999998,33348.9432,36916.5433,24127.4254
26289,1774601857,0.0,0.1432,0.1432,33348.9432,36916.5433,24127.4254
26290,1774601872,0.0,0.1513,0.1513,33348.9432,36916.5433,24127.4254
26291,1774601888,0.005,0.1509,0.1559,33348.9432,36916.5433,24127.4254
26292,1774601905,0.0,0.1385,0.1385,33348.9432,36916.553,24127.4254
26293,1774601922,0.0,0.1467,0.1467,33348.9432,36916.553,24127.4254
26294,1774601937,0.0,0.1567,0.1567,33348.9432,36916.553,24127.4254
26295,1774601952,0.0081,0.1352,0.14329999999999998,33348.9432,36916.553,24127.4254
26296,1774601967,0.0,0.1335,0.1335,33348.9432,36916.553,24127.4254
26297,1774601982,0.0,0.1406,0.1406,33348.9432,36916.553,24127.4254
26298,1774601997,0.0091,0.1364,0.1455,33348.9432,36916.553,24127.4254
26299,1774602012,0.0,0.1312,0.1312,33348.9432,36916.553,24127.4254
26300,1774602027,0.0,0.0877,0.0877,33348.9432,36916.553,24127.4254
26301,1774602042,0.0,0.0835,0.0835,33348.9432,36916.553,24127.4254
26302,1774602057,0.0057,0.0895,0.09519999999999999,33348.9432,36916.553,24127.4254
26303,1774602072,0.0,0.0861,0.0861,33348.9432,36916.553,24127.4254
26304,1774602087,0.0,0.0859,0.0859,33348.9432,36916.553,24127.4254
26305,1774602101,0.0,0.087,0.087,33348.9432,36916.553,24127.4254
26306,1774602116,0.0,0.085,0.085,33348.9432,36916.553,24127.4254
26307,1774602131,0.0057,0.0866,0.0923,33348.9432,36916.5626,24127.4254
26308,1774602146,0.0,0.1642,0.1642,33348.9432,36916.5626,24127.4254
26309,1774602161,0.0,0.1629,0.1629,33348.9432,36916.5626,24127.4254
26310,1774602175,0.0049,0.1606,0.16549999999999998,33348.9432,36916.5626,24127.4254
26311,1774602190,0.0,0.1661,0.1661,33348.9432,36916.5626,24127.4254
26312,1774602204,0.0,0.155,0.155,33348.9432,36916.5626,24127.4254
26313,1774602219,0.0,0.1541,0.1541,33348.9432,36916.5626,24127.4254
26314,1774602233,0.0,0.1516,0.1516,33348.9432,36916.5626,24127.4254
26315,1774602248,0.0,0.1612,0.1612,33348.9432,36916.5626,24127.4254
26316,1774602263,0.0,0.1579,0.1579,33348.9432,36916.5626,24127.4254
26317,1774602679,0.0,0.0871,0.0871,33348.9432,36916.5819,24127.4254
26318,1774602694,0.0,0.0924,0.0924,33348.9432,36916.5819,24127.4254
26319,1774602708,0.0,0.0856,0.0856,33348.9432,36916.5819,24127.4254
26320,1774602723,0.0,0.0866,0.0866,33348.9432,36916.5819,24127.4254
26321,1774602737,0.0,0.0934,0.0934,33348.9432,36916.5819,24127.4254
26322,1774602752,0.0,0.0871,0.0871,33348.9432,36916.5819,24127.4254
26323,1774602766,0.0,0.088,0.088,33348.9432,36916.5819,24127.4254
26324,1774602781,0.0,0.0911,0.0911,33348.9432,36916.5819,24127.4254
26325,1774602795,0.0,0.0919,0.0919,33348.9432,36916.5819,24127.4254
26326,1774602810,0.0,0.0863,0.0863,33348.9432,36916.5819,24127.4254
26327,1774602825,0.0,0.0824,0.0824,33348.9432,36916.5819,24127.4254
26328,1774602839,0.0051,0.0905,0.09559999999999999,33348.9432,36916.5819,24127.4254
26329,1774602854,0.0,0.0912,0.0912,33348.9432,36916.5819,24127.4254
26330,1774602869,0.0,0.0878,0.0878,33348.9432,36916.5819,24127.4254
26331,1774602884,0.0,0.0837,0.0837,33348.9432,36916.5819,24127.4254
26332,1774602899,0.0,0.0866,0.0866,33348.9432,36916.5819,24127.4254
26333,1774602913,0.0054,0.0917,0.0971,33348.9432,36916.5819,24127.4254
26334,1774602928,0.0075,0.0992,0.10669999999999999,33348.9432,36916.5819,24127.4254
26335,1774602943,0.0048,0.0888,0.0936,33348.9432,36916.5819,24127.4254
26336,1774602957,0.0,0.0913,0.0913,33348.9432,36916.5819,24127.4254
26337,1774602972,0.0064,0.0864,0.09280000000000001,33348.9432,36916.5819,24127.4254
26338,1774602986,0.0,0.0894,0.0894,33348.9432,36916.5819,24127.4254
26339,1774603001,0.0,0.0903,0.0903,33348.9432,36916.5819,24127.4254
26340,1774603016,0.0,0.0885,0.0885,33348.9432,36916.5819,24127.4254
26341,1774603030,0.0,0.0872,0.0872,33348.9432,36916.5819,24127.4254
26342,1774603045,0.0,0.0858,0.0858,33348.9432,36916.5819,24127.4254
26343,1774603059,0.0,0.0864,0.0864,33348.9432,36916.5819,24127.4254
26344,1774603074,0.0048,0.0956,0.1004,33348.9432,36916.5819,24127.4254
26345,1774603089,0.0,0.0871,0.0871,33348.9432,36916.5819,24127.4254
26346,1774603103,0.0,0.0869,0.0869,33348.9432,36916.5819,24127.4254
26347,1774603118,0.0,0.0839,0.0839,33348.9432,36916.5819,24127.4254
26348,1774603133,0.006,0.0898,0.09580000000000001,33348.9432,36916.5819,24127.4254
26349,1774603147,0.0053,0.0995,0.1048,33348.9432,36916.5819,24127.4254
26350,1774603162,0.0063,0.0841,0.0904,33348.9432,36916.5819,24127.4254
26351,1774603176,0.0,0.09,0.09,33348.9432,36916.5819,24127.4254
26352,1774603191,0.0051,0.091,0.09609999999999999,33348.9432,36916.5915,24127.4254
26353,1774603206,0.0,0.0854,0.0854,33348.9432,36916.5915,24127.4254
26354,1774603220,0.0,0.0877,0.0877,33348.9432,36916.5915,24127.4254
26355,1774603235,0.0,0.0843,0.0843,33348.9432,36916.5915,24127.4254
26356,1774603249,0.0,0.0835,0.0835,33348.9432,36916.5915,24127.4254
26357,1774603264,0.0,0.0867,0.0867,33348.9432,36916.5915,24127.4254
26358,1774603278,0.0,0.0924,0.0924,33348.9432,36916.5915,24127.4254
26359,1774603293,0.0049,0.0881,0.093,33348.9432,36916.5915,24127.4254
26360,1774603307,0.0,0.0929,0.0929,33348.9432,36916.5915,24127.4254
26361,1774603322,0.0,0.0871,0.0871,33348.9432,36916.5915,24127.4254
26362,1774603337,0.0,0.0869,0.0869,33348.9432,36916.5915,24127.4254
26363,1774603351,0.0,0.0955,0.0955,33348.9432,36916.5915,24127.4254
26364,1774603366,0.0,0.084,0.084,33348.9432,36916.5915,24127.4254
26365,1774603381,0.0,0.0879,0.0879,33348.9432,36916.5915,24127.4254
26366,1774603395,0.0,0.0845,0.0845,33348.9432,36916.5915,24127.4254
26367,1774603410,0.0,0.0886,0.0886,33348.9432,36916.5915,24127.4254
26368,1774603425,0.0054,0.1009,0.1063,33348.9432,36916.5915,24127.4254
26369,1774603439,0.0,0.0948,0.0948,33348.9432,36916.5915,24127.4254
26370,1774603454,0.0,0.0855,0.0855,33348.9432,36916.5915,24127.4254
26371,1774603468,0.0,0.0846,0.0846,33348.9432,36916.5915,24127.4254
26372,1774603483,0.0,0.1408,0.1408,33348.9432,36916.5915,24127.4254
26373,1774603498,0.0,0.1439,0.1439,33348.9432,36916.5915,24127.4254
26374,1774603512,0.0,0.1371,0.1371,33348.9432,36916.5915,24127.4254
26375,1774603527,0.0,0.1373,0.1373,33348.9432,36916.5915,24127.4254
26376,1774603542,0.0,0.1396,0.1396,33348.9432,36916.5915,24127.4254
26377,1774603556,0.0,0.2437,0.2437,33348.9432,36916.5915,24127.4254
26378,1774603571,0.0055,0.2427,0.2482,33348.9432,36916.5915,24127.4254
26379,1774603585,0.0,0.1461,0.1461,33348.9432,36916.6012,24127.4254
26380,1774603600,0.0,0.1458,0.1458,33348.9432,36916.6012,24127.4254
26381,1774603614,0.0,0.1466,0.1466,33348.9432,36916.6012,24127.4254
26382,1774603629,0.0047,0.1484,0.1531,33348.9432,36916.6012,24127.4254
26383,1774603644,0.0,0.1451,0.1451,33348.9432,36916.6012,24127.4254
26384,1774603658,0.0,0.2237,0.2237,33348.9432,36916.6012,24127.4254
26385,1774603673,0.0,0.2303,0.2303,33348.9432,36916.6012,24127.4254
26386,1774603687,0.0,0.2286,0.2286,33348.9432,36916.6108,24127.4254
26387,1774603702,0.0,0.2194,0.2194,33348.9432,36916.6108,24127.4254
26388,1774603716,0.0,0.2212,0.2212,33348.9432,36916.6108,24127.4254
26389,1774603731,0.0,0.2187,0.2187,33348.9432,36916.6108,24127.4254
26390,1774603746,0.0,0.2137,0.2137,33348.9432,36916.6108,24127.4254
26391,1774603761,0.0,0.2074,0.2074,33348.9432,36916.6108,24127.4254
26392,1774603775,0.0,0.2044,0.2044,33348.9432,36916.6108,24127.4254
26393,1774603790,0.0,0.2107,0.2107,33348.9432,36916.6108,24127.4254
26394,1774603804,0.0,0.2071,0.2071,33348.9432,36916.6108,24127.4254
26395,1774603819,0.0,0.2043,0.2043,33348.9432,36916.6108,24127.4254
26396,1774603833,0.0,0.2046,0.2046,33348.9432,36916.6108,24127.4254
26397,1774603848,0.0,0.2039,0.2039,33348.9432,36916.6108,24127.4254
26398,1774603863,0.0,0.2108,0.2108,33348.9432,36916.6204,24127.4254
26399,1774603877,0.0,0.156,0.156,33348.9432,36916.6204,24127.4254
26400,1774603892,0.0,0.1606,0.1606,33348.9432,36916.6204,24127.4254
26401,1774603906,0.0,0.1593,0.1593,33348.9432,36916.6204,24127.4254
26402,1774603921,0.0,0.1528,0.1528,33348.9432,36916.6204,24127.4254
26403,1774603936,0.0,0.1559,0.1559,33348.9432,36916.6204,24127.4254
26404,1774603950,0.0,0.1535,0.1535,33348.9432,36916.6204,24127.4254
26405,1774603965,0.0,0.0922,0.0922,33348.9432,36916.6204,24127.4254
26406,1774603979,0.0,0.0857,0.0857,33348.9432,36916.6204,24127.4254
26407,1774603994,0.0,0.0872,0.0872,33348.9432,36916.6204,24127.4254
26408,1774604008,0.0,0.0858,0.0858,33348.9432,36916.6204,24127.4254
26409,1774604023,0.0,0.0918,0.0918,33348.9432,36916.6204,24127.4254
26410,1774604038,0.0,0.0859,0.0859,33348.9432,36916.6204,24127.4254
26411,1774604053,0.0052,0.1017,0.1069,33348.9432,36916.6204,24127.4254
26412,1774604067,0.0,0.0924,0.0924,33348.9432,36916.6204,24127.4254
26413,1774604082,0.0,0.0846,0.0846,33348.9432,36916.6204,24127.4254
26414,1774604096,0.0,0.0868,0.0868,33348.9432,36916.6204,24127.4254
26415,1774604111,0.007,0.0909,0.0979,33348.9432,36916.6204,24127.4254
26416,1774604125,0.0071,0.09,0.09709999999999999,33348.9432,36916.6204,24127.4254
26417,1774604140,0.0,0.0886,0.0886,33348.9432,36916.6204,24127.4254
26418,1774604155,0.0,0.085,0.085,33348.9432,36916.6204,24127.4254
26419,1774604169,0.0,0.0875,0.0875,33348.9432,36916.6204,24127.4254
26420,1774604184,0.0,0.0901,0.0901,33348.9432,36916.6204,24127.4254
26421,1774604199,0.0,0.0896,0.0896,33348.9432,36916.6204,24127.4254
26422,1774604213,0.0,0.0897,0.0897,33348.9432,36916.6204,24127.4254
26423,1774604228,0.0,0.0852,0.0852,33348.9432,36916.6204,24127.4254
26424,1774604242,0.0,0.0829,0.0829,33348.9432,36916.6204,24127.4254
26425,1774604257,0.0,0.0855,0.0855,33348.9432,36916.6204,24127.4254
26426,1774604271,0.0,0.0846,0.0846,33348.9432,36916.6204,24127.4254
26427,1774604286,0.0,0.085,0.085,33348.9432,36916.6204,24127.4254
26428,1774604300,0.0,0.085,0.085,33348.9432,36916.6204,24127.4254
26429,1774604315,0.007,0.0883,0.09530000000000001,33348.9432,36916.6301,24127.4254
26430,1774604330,0.0,0.0979,0.0979,33348.9432,36916.6301,24127.4254
26431,1774604344,0.0,0.0849,0.0849,33348.9432,36916.6301,24127.4254
26432,1774604359,0.0055,0.0922,0.09770000000000001,33348.9432,36916.6301,24127.4254
26433,1774604374,0.0049,0.0882,0.0931,33348.9432,36916.6301,24127.4254
26434,1774604389,0.0,0.0892,0.0892,33348.9432,36916.6301,24127.4254
26435,1774604403,0.0,0.0861,0.0861,33348.9432,36916.6397,24127.4254
26436,1774604418,0.0,0.0862,0.0862,33348.9432,36916.6397,24127.4254
26437,1774604433,0.0,0.0883,0.0883,33348.9432,36916.6397,24127.4254
26438,1774604447,0.0,0.0982,0.0982,33348.9432,36916.6397,24127.4254
26439,1774604462,0.0055,0.0932,0.09870000000000001,33348.9432,36916.6397,24127.4254
26440,1774604476,0.0047,0.086,0.09069999999999999,33348.9432,36916.6397,24127.4254
26441,1774604491,0.0,0.0878,0.0878,33348.9432,36916.6397,24127.4254
26442,1774604506,0.0057,0.0877,0.0934,33348.9432,36916.6397,24127.4254
26443,1774604520,0.0,0.09,0.09,33348.9432,36916.6397,24127.4254
26444,1774604535,0.0,0.0855,0.0855,33348.9432,36916.6397,24127.4254
26445,1774604549,0.0,0.0921,0.0921,33348.9432,36916.6397,24127.4254
26446,1774604564,0.0,0.0878,0.0878,33348.9432,36916.6397,24127.4254
26447,1774604579,0.006,0.0929,0.0989,33348.9432,36916.6397,24127.4254
26448,1774604593,0.0,0.0899,0.0899,33348.9432,36916.6397,24127.4254
26449,1774604608,0.0,0.1622,0.1622,33348.9432,36916.6397,24127.4254
26450,1774604622,0.0,0.152,0.152,33348.9432,36916.6397,24127.4254
26451,1774604637,0.0,0.146,0.146,33348.9432,36916.6397,24127.4254
26452,1774604651,0.0,0.1369,0.1369,33348.9432,36916.6397,24127.4254
26453,1774604666,0.0053,0.1367,0.142,33348.9432,36916.6397,24127.4254
26454,1774604680,0.0054,0.1398,0.1452,33348.9432,36916.6397,24127.4254
26455,1774604695,0.0,0.1331,0.1331,33348.9432,36916.6397,24127.4254
26456,1774604710,0.0056,0.1423,0.1479,33348.9432,36916.6397,24127.4254
26457,1774604724,0.0047,0.1347,0.1394,33348.9432,36916.6397,24127.4254
26458,1774604739,0.0,0.1315,0.1315,33348.9432,36916.6397,24127.4254
26459,1774604754,0.0,0.134,0.134,33348.9432,36916.6397,24127.4254
26460,1774604768,0.0,0.1307,0.1307,33348.9432,36916.6397,24127.4254
26461,1774604783,0.0,0.1355,0.1355,33348.9432,36916.6397,24127.4254
26462,1774604798,0.0052,0.1352,0.1404,33348.9432,36916.6494,24127.4254
26463,1774604813,0.0,0.1425,0.1425,33348.9432,36916.6494,24127.4254
26464,1774604827,0.0,0.1383,0.1383,33348.9432,36916.6494,24127.4254
26465,1774604842,0.0,0.1314,0.1314,33348.9432,36916.6494,24127.4254
26466,1774604856,0.0,0.1321,0.1321,33348.9432,36916.6494,24127.4254
26467,1774604871,0.0,0.1413,0.1413,33348.9432,36916.6494,24127.4254
26468,1774604885,0.0,0.1369,0.1369,33348.9432,36916.6494,24127.4254
26469,1774604900,0.0,0.1322,0.1322,33348.9432,36916.6494,24127.4254
26470,1774604915,0.0,0.1387,0.1387,33348.9432,36916.6494,24127.4254
26471,1774604929,0.0,0.1346,0.1346,33348.9432,36916.6494,24127.4254
26472,1774604944,0.0,0.1359,0.1359,33348.9432,36916.6494,24127.4254
26473,1774604958,0.0,0.1426,0.1426,33348.9432,36916.6494,24127.4254
26474,1774604973,0.0,0.1374,0.1374,33348.9432,36916.6494,24127.4254
26475,1774604988,0.0,0.1386,0.1386,33348.9432,36916.6494,24127.4254
26476,1774605002,0.0,0.1337,0.1337,33348.9432,36916.6494,24127.4254
26477,1774605017,0.0,0.138,0.138,33348.9432,36916.6494,24127.4254
26478,1774605032,0.0,0.1409,0.1409,33348.9432,36916.6494,24127.4254
26479,1774605046,0.0,0.1317,0.1317,33348.9432,36916.6494,24127.4254
26480,1774605061,0.0,0.1332,0.1332,33348.9432,36916.6494,24127.4254
26481,1774605075,0.0,0.1416,0.1416,33348.9432,36916.6494,24127.4254
26482,1774605090,0.0,0.1319,0.1319,33348.9432,36916.6494,24127.4254
26483,1774605104,0.0,0.131,0.131,33348.9432,36916.659,24127.4254
26484,1774605119,0.0,0.1325,0.1325,33348.9432,36916.659,24127.4254
26485,1774605133,0.0,0.1349,0.1349,33348.9432,36916.659,24127.4254
26486,1774605148,0.0,0.133,0.133,33348.9432,36916.659,24127.4254
26487,1774605163,0.0,0.1354,0.1354,33348.9432,36916.659,24127.4254
26488,1774605178,0.0,0.2161,0.2161,33348.9432,36916.659,24127.4254
26489,1774605192,0.0,0.211,0.211,33348.9432,36916.659,24127.4254
26490,1774605207,0.0,0.2102,0.2102,33348.9432,36916.659,24127.4254
26491,1774605221,0.0,0.2177,0.2177,33348.9432,36916.659,24127.4254
26492,1774605236,0.0,0.2086,0.2086,33348.9432,36916.659,24127.4254
26493,1774605250,0.0,0.21,0.21,33348.9432,36916.659,24127.4254
26494,1774605265,0.0,0.2061,0.2061,33348.9432,36916.659,24127.4254
26495,1774605280,0.0,0.1999,0.1999,33348.9432,36916.659,24127.4254
26496,1774605294,0.0,0.2018,0.2018,33348.9432,36916.659,24127.4254
26497,1774605309,0.0,0.2028,0.2028,33348.9432,36916.6686,24127.4254
26498,1774605324,0.0,0.2004,0.2004,33348.9432,36916.6686,24127.4254
26499,1774605339,0.0054,0.1998,0.2052,33348.9432,36916.6686,24127.4254
26500,1774605353,0.0,0.2064,0.2064,33348.9432,36916.6686,24127.4254
26501,1774605368,0.0,0.2051,0.2051,33348.9432,36916.6686,24127.4254
26502,1774605382,0.0,0.3031,0.3031,33348.9432,36916.6686,24127.4254
26503,1774605397,0.0,0.2887,0.2887,33348.9432,36916.6783,24127.4254
26504,1774605411,0.0,0.2116,0.2116,33348.9432,36916.6783,24127.4254
26505,1774605426,0.0,0.2141,0.2141,33348.9432,36916.6783,24127.4254
26506,1774605441,0.0,0.2051,0.2051,33348.9432,36916.6783,24127.4254
26507,1774605455,0.0,0.2069,0.2069,33348.9432,36916.6783,24127.4254
26508,1774605470,0.0054,0.2092,0.21459999999999999,33348.9432,36916.6783,24127.4254
26509,1774605485,0.0,0.1451,0.1451,33348.9432,36916.6783,24127.4254
26510,1774605499,0.0,0.1386,0.1386,33348.9432,36916.6783,24127.4254
26511,1774605514,0.0,0.1448,0.1448,33348.9432,36916.6783,24127.4254
26512,1774605528,0.0,0.1482,0.1482,33348.9432,36916.6783,24127.4254
26513,1774605544,0.0,0.1452,0.1452,33348.9432,36916.6783,24127.4254
26514,1774605559,0.0,0.145,0.145,33348.9432,36916.6783,24127.4254
26515,1774605575,0.0,0.1326,0.1326,33348.9432,36916.6783,24127.4254
26516,1774605590,0.0,0.1398,0.1398,33348.9432,36916.6783,24127.4254
26517,1774605606,0.0,0.1374,0.1374,33348.9432,36916.6783,24127.4254
26518,1774605621,0.0,0.1342,0.1342,33348.9432,36916.6783,24127.4254
26519,1774605637,0.0,0.1416,0.1416,33348.9432,36916.6783,24127.4254
26520,1774605653,0.0,0.1367,0.1367,33348.9432,36916.6783,24127.4254
26521,1774605668,0.0,0.1398,0.1398,33348.9432,36916.6783,24127.4254
26522,1774605684,0.0,0.1404,0.1404,33348.9432,36916.6879,24127.4254
26523,1774605699,0.0053,0.1393,0.1446,33348.9432,36916.6879,24127.4254
26524,1774605715,0.0,0.1381,0.1381,33348.9432,36916.6879,24127.4254
26525,1774605730,0.0057,0.1389,0.1446,33348.9432,36916.6879,24127.4254
